Order ID,Date,Customer ID,Product,Category,Region,Quantity,Price,Total Revenue
O104585,2023-01-13,C1967,Microwave,Home,South,1,747.25,747.25
O104586,2023-08-03,C1271,Jacket,Clothing,East,1,102.12,102.12
O104587,2024-06-09,C1063,Headphones,Electronics,South,1,674.42,674.42
O104588,2023-12-23,C1944,Yoga Mat,Sports,West,4,620.17,2480.68
O104589,2024-05-30,C1908,Air Purifier,Home,South,1,597.59,597.59
O104590,2023-08-28,C1944,Microwave,Home,Central,1,712.74,712.74
O104591,2022-01-22,C1678,Smartwatch,Electronics,South,1,1006.25,1006.25
O104592,2023-01-18,C1946,Air Purifier,Home,North,1,334.04,334.04
O104593,2022-05-14,C1066,Smartphone,Electronics,West,1,1348.51,1348.51
O104594,2024-11-14,C1962,Treadmill,Sports,West,1,266.43,266.43
O104595,2023-05-18,C1854,Headphones,Electronics,East,1,194.08,194.08
O104596,2022-05-24,C1247,Dumbbells,Sports,Central,1,846.73,846.73
O104597,2022-08-12,C1048,Dumbbells,Sports,West,1,1072.29,1072.29
O104598,2022-08-08,C1122,Shampoo,Beauty,East,1,78.55,78.55
O104599,2022-06-28,C1081,Perfume,Beauty,East,2,51.83,103.66
O104600,2023-03-09,C2047,Perfume,Beauty,West,1,27.91,27.91
O104601,2022-09-22,C1254,Moisturizer,Beauty,North,1,40.21,40.21
O104602,2024-08-11,C1537,Vacuum Cleaner,Home,Central,1,253.08,253.08
O104603,2023-03-05,C1346,Smartwatch,Electronics,East,1,1393.03,1393.03
O104604,2023-02-20,C1695,Moisturizer,Beauty,South,2,39.98,79.96
O104605,2023-12-28,C1988,Air Purifier,Home,South,1,47.05,47.05
O104606,2022-07-16,C1198,T-Shirt,Clothing,East,1,41.3,41.3
O104607,2024-12-12,C1938,Headphones,Electronics,West,1,1337.26,1337.26
O104608,2023-04-25,C1532,Air Purifier,Home,East,1,663.24,663.24
O104609,2024-06-08,C1910,Jeans,Clothing,East,1,7.07,7.07
O104610,2024-07-13,C1528,Lipstick,Beauty,Central,1,72.77,72.77
O104611,2022-05-03,C1073,T-Shirt,Clothing,South,1,45.82,45.82
O104612,2024-02-17,C2068,Vacuum Cleaner,Home,East,1,754.9,754.9
O104613,2022-12-14,C1452,Smartphone,Electronics,East,2,219.73,439.46
O104614,2022-01-29,C1742,Yoga Mat,Sports,East,1,341.81,341.81
O104615,2024-09-01,C1324,Jeans,Clothing,Central,1,45.74,45.74
O104616,2022-02-04,C1973,Jeans,Clothing,West,1,15.74,15.74
O104617,2023-09-15,C1316,Jeans,Clothing,South,1,134.88,134.88
O104618,2023-08-12,C1598,Vacuum Cleaner,Home,West,1,285.02,285.02
O104619,2024-12-26,C1466,T-Shirt,Clothing,North,3,90.0,270.0
O104620,2024-06-22,C2194,Mixer,Home,East,1,333.8,333.8
O104621,2023-06-04,C2196,Vacuum Cleaner,Home,North,1,297.92,297.92
O104622,2022-05-02,C1745,T-Shirt,Clothing,Central,1,99.51,99.51
O104623,2022-12-06,C1831,Treadmill,Sports,West,1,357.4,357.4
O104624,2022-06-24,C1348,Bicycle,Sports,East,1,340.03,340.03
O104625,2023-08-20,C2026,Vacuum Cleaner,Home,East,4,118.33,473.32
O104626,2023-03-27,C1766,Treadmill,Sports,West,3,356.18,1068.54
O104627,2023-07-11,C1346,Shampoo,Beauty,Central,2,41.12,82.24
O104628,2024-11-05,C1359,Shampoo,Beauty,West,1,31.8,31.8
O104629,2022-01-09,C1029,Perfume,Beauty,North,1,40.87,40.87
O104630,2022-11-30,C1460,Jacket,Clothing,East,1,102.7,102.7
O104631,2024-10-13,C1459,Mixer,Home,South,1,473.74,473.74
O104632,2022-11-23,C1244,T-Shirt,Clothing,South,1,41.12,41.12
O104633,2022-01-15,C2021,Sneakers,Clothing,West,1,7.66,7.66
O104634,2024-04-18,C1024,Yoga Mat,Sports,Central,1,282.73,282.73
O104635,2022-08-14,C1414,Air Purifier,Home,East,1,442.42,442.42
O104636,2022-04-23,C1816,Laptop,Electronics,North,1,1372.6,1372.6
O104637,2022-01-01,C2039,Jacket,Clothing,North,1,139.35,139.35
O104638,2022-09-23,C2133,T-Shirt,Clothing,Central,2,137.34,274.68
O104639,2024-08-09,C1162,Dumbbells,Sports,North,1,828.22,828.22
O104640,2022-11-02,C2160,Lipstick,Beauty,Central,1,31.21,31.21
O104641,2022-01-12,C1501,Air Purifier,Home,East,4,763.17,3052.68
O104642,2024-07-25,C1501,Microwave,Home,South,3,588.12,1764.36
O104643,2023-02-24,C1363,Lipstick,Beauty,North,1,110.52,110.52
O104644,2024-06-07,C1544,Bicycle,Sports,Central,1,758.58,758.58
O104645,2022-06-20,C1187,T-Shirt,Clothing,South,1,65.68,65.68
O104646,2022-05-14,C1271,Headphones,Electronics,Central,1,707.35,707.35
O104647,2024-08-22,C1124,Jeans,Clothing,South,3,66.19,198.57
O104648,2024-11-14,C1499,Air Purifier,Home,Central,1,286.07,286.07
O104649,2023-10-20,C1977,Yoga Mat,Sports,West,1,975.75,975.75
O104650,2022-06-28,C2099,Smartwatch,Electronics,North,1,438.55,438.55
O104651,2024-12-15,C1149,Jacket,Clothing,South,4,63.27,253.08
O104652,2022-04-21,C1238,Shampoo,Beauty,West,1,74.06,74.06
O104653,2022-05-17,C1974,Headphones,Electronics,South,2,803.01,1606.02
O104654,2022-08-20,C2110,Smartwatch,Electronics,Central,2,1040.1,2080.2
O104655,2024-09-18,C1997,Mixer,Home,East,3,222.81,668.43
O104656,2023-04-13,C1019,Yoga Mat,Sports,Central,1,909.18,909.18
O104657,2024-01-02,C1228,Moisturizer,Beauty,West,3,43.55,130.65
O104658,2023-04-26,C1934,Mixer,Home,North,2,521.24,1042.48
O104659,2024-12-27,C1833,T-Shirt,Clothing,Central,1,57.34,57.34
O104660,2024-03-24,C2008,T-Shirt,Clothing,South,1,53.19,53.19
O104661,2024-09-20,C2038,Jacket,Clothing,West,1,82.34,82.34
O104662,2022-11-19,C1581,Treadmill,Sports,East,2,659.8,1319.6
O104663,2024-07-10,C2089,T-Shirt,Clothing,South,1,29.66,29.66
O104664,2024-06-22,C1563,Jacket,Clothing,Central,1,133.85,133.85
O104665,2023-08-29,C1632,Treadmill,Sports,West,1,704.23,704.23
O104666,2023-03-05,C1373,Smartwatch,Electronics,West,1,868.56,868.56
O104667,2022-05-28,C1653,Smartphone,Electronics,Central,5,865.61,4328.05
O104668,2024-04-29,C2015,Shampoo,Beauty,South,1,69.23,69.23
O104669,2023-01-02,C1134,Microwave,Home,West,1,643.26,643.26
O104670,2024-04-29,C1193,Jeans,Clothing,West,2,27.28,54.56
O104671,2024-12-25,C2103,Jacket,Clothing,South,3,33.71,101.13
O104672,2024-03-23,C1222,Mixer,Home,South,1,370.18,370.18
O104673,2022-06-24,C1629,Mixer,Home,Central,1,451.19,451.19
O104674,2023-08-11,C1655,Jeans,Clothing,Central,4,102.31,409.24
O104675,2023-05-10,C1210,Shampoo,Beauty,East,1,93.05,93.05
O104676,2024-08-30,C1430,Bicycle,Sports,Central,1,1188.85,1188.85
O104677,2022-02-04,C1663,Vacuum Cleaner,Home,South,1,78.0,78.0
O104678,2024-09-25,C1811,Mixer,Home,South,2,577.23,1154.46
O104679,2023-06-22,C1321,Microwave,Home,East,3,519.03,1557.09
O104680,2024-01-20,C1970,Treadmill,Sports,Central,1,840.59,840.59
O104681,2024-11-03,C1551,Moisturizer,Beauty,South,3,24.21,72.63
O104682,2023-01-09,C1966,T-Shirt,Clothing,East,1,20.02,20.02
O104683,2023-07-11,C1296,Sneakers,Clothing,East,1,50.53,50.53
O104684,2022-08-21,C1724,Jacket,Clothing,East,1,98.65,98.65
O104685,2023-12-06,C1630,Lipstick,Beauty,West,1,110.21,110.21
O104686,2023-07-17,C1805,Yoga Mat,Sports,West,1,816.08,816.08
O104687,2024-07-27,C1827,Smartphone,Electronics,North,3,1056.12,3168.36
O104688,2024-06-05,C1724,Moisturizer,Beauty,South,1,30.04,30.04
O104689,2023-12-27,C1561,Lipstick,Beauty,North,3,9.49,28.47
O104690,2022-03-17,C1427,Mixer,Home,East,1,779.43,779.43
O104691,2023-03-15,C1764,Jeans,Clothing,North,1,105.56,105.56
O104692,2023-11-30,C1875,Jacket,Clothing,West,1,32.35,32.35
O104693,2024-07-03,C2142,Jacket,Clothing,Central,1,14.55,14.55
O104694,2024-06-09,C1440,Mixer,Home,Central,2,540.19,1080.38
O104695,2023-11-23,C1901,Treadmill,Sports,East,1,550.04,550.04
O104696,2022-09-10,C1152,Smartwatch,Electronics,South,1,855.41,855.41
O104697,2024-11-26,C1666,Microwave,Home,West,1,601.96,601.96
O104698,2023-02-14,C1962,Yoga Mat,Sports,North,1,47.85,47.85
O104699,2022-05-07,C1997,Perfume,Beauty,South,1,104.28,104.28
O104700,2023-08-15,C1768,T-Shirt,Clothing,North,1,6.86,6.86
O104701,2022-10-21,C1114,Smartwatch,Electronics,East,1,609.12,609.12
O104702,2024-10-16,C2101,T-Shirt,Clothing,East,2,32.99,65.98
O104703,2022-11-06,C1582,Lipstick,Beauty,North,1,91.14,91.14
O104704,2023-10-24,C1275,Shampoo,Beauty,North,1,60.03,60.03
O104705,2023-06-12,C1847,Jacket,Clothing,South,1,59.46,59.46
O104706,2023-06-24,C1612,Vacuum Cleaner,Home,Central,1,89.53,89.53
O104707,2023-02-23,C2150,Mixer,Home,North,1,300.66,300.66
O104708,2023-03-20,C1502,Lipstick,Beauty,East,1,35.56,35.56
O104709,2023-11-16,C2119,Yoga Mat,Sports,East,1,1082.87,1082.87
O104710,2024-04-19,C2087,Dumbbells,Sports,East,1,1060.68,1060.68
O104711,2022-08-24,C1287,Smartphone,Electronics,North,1,1314.43,1314.43
O104712,2022-08-02,C1739,Jacket,Clothing,West,1,139.51,139.51
O104713,2022-03-26,C1377,Mixer,Home,East,1,457.11,457.11
O104714,2024-03-04,C1466,Lipstick,Beauty,West,1,55.32,55.32
O104715,2022-03-26,C1682,Sneakers,Clothing,South,1,92.82,92.82
O104716,2022-03-06,C1522,T-Shirt,Clothing,Central,1,16.07,16.07
O104717,2023-10-25,C1287,Smartphone,Electronics,North,1,783.8,783.8
O104718,2023-09-19,C1875,Moisturizer,Beauty,West,4,112.5,450.0
O104719,2022-03-05,C1098,Shampoo,Beauty,Central,2,103.22,206.44
O104720,2024-07-27,C2049,Laptop,Electronics,East,5,238.14,1190.7
O104721,2024-07-07,C2158,Smartphone,Electronics,West,1,660.53,660.53
O104722,2023-05-06,C2032,Laptop,Electronics,East,1,1236.94,1236.94
O104723,2022-11-09,C2007,Dumbbells,Sports,East,1,636.15,636.15
O104724,2023-09-07,C1683,Yoga Mat,Sports,North,1,574.83,574.83
O104725,2024-07-07,C2157,Headphones,Electronics,North,1,724.29,724.29
O104726,2024-03-23,C1230,Dumbbells,Sports,Central,1,587.08,587.08
O104727,2024-07-28,C2051,Microwave,Home,North,3,231.45,694.35
O104728,2023-11-11,C1959,Yoga Mat,Sports,Central,2,507.17,1014.34
O104729,2023-03-11,C1149,Mixer,Home,West,1,114.44,114.44
O104730,2023-11-13,C1953,T-Shirt,Clothing,West,1,30.57,30.57
O104731,2024-12-09,C1676,Vacuum Cleaner,Home,North,1,115.96,115.96
O104732,2022-12-06,C2178,Microwave,Home,East,1,302.48,302.48
O104733,2022-12-13,C2080,Lipstick,Beauty,West,4,78.13,312.52
O104734,2023-10-08,C1822,Smartphone,Electronics,Central,1,389.96,389.96
O104735,2023-10-11,C1013,Jeans,Clothing,Central,1,112.65,112.65
O104736,2022-09-02,C1038,Perfume,Beauty,North,4,108.03,432.12
O104737,2022-04-19,C1660,Air Purifier,Home,West,1,308.93,308.93
O104738,2023-06-17,C1530,Vacuum Cleaner,Home,South,1,539.9,539.9
O104739,2022-10-23,C1668,Yoga Mat,Sports,Central,4,386.98,1547.92
O104740,2022-04-22,C1410,Lipstick,Beauty,Central,1,95.43,95.43
O104741,2022-12-09,C2181,Sneakers,Clothing,South,3,22.38,67.14
O104742,2022-04-11,C1303,Mixer,Home,South,1,92.69,92.69
O104743,2023-09-21,C1371,Jeans,Clothing,North,1,37.88,37.88
O104744,2022-01-28,C2092,Smartphone,Electronics,Central,1,183.49,183.49
O104745,2024-07-25,C1260,Laptop,Electronics,Central,1,208.62,208.62
O104746,2022-02-27,C1141,Sneakers,Clothing,East,1,98.85,98.85
O104747,2022-10-24,C1471,Jacket,Clothing,South,1,112.72,112.72
O104748,2022-05-14,C1620,Mixer,Home,South,1,361.28,361.28
O104749,2022-09-06,C1555,Moisturizer,Beauty,South,4,53.44,213.76
O104750,2024-10-17,C1727,Mixer,Home,North,1,554.68,554.68
O104751,2023-07-04,C1900,Vacuum Cleaner,Home,North,1,595.07,595.07
O104752,2024-06-20,C1052,Perfume,Beauty,West,1,17.71,17.71
O104753,2024-04-13,C1779,Mixer,Home,North,1,608.29,608.29
O104754,2024-02-10,C1898,Lipstick,Beauty,West,1,104.69,104.69
O104755,2022-05-26,C1421,Mixer,Home,West,5,299.38,1496.9
O104756,2024-06-11,C1255,Yoga Mat,Sports,North,2,584.14,1168.28
O104757,2022-12-10,C2037,Microwave,Home,Central,3,649.84,1949.52
O104758,2024-11-24,C1249,Treadmill,Sports,South,1,111.03,111.03
O104759,2023-12-03,C1246,Mixer,Home,West,1,621.17,621.17
O104760,2022-01-01,C1733,Bicycle,Sports,East,1,675.94,675.94
O104761,2022-06-02,C1391,Moisturizer,Beauty,South,1,35.89,35.89
O104762,2023-03-05,C2038,Headphones,Electronics,East,1,488.05,488.05
O104763,2023-05-23,C1522,Shampoo,Beauty,Central,1,13.27,13.27
O104764,2023-05-06,C1935,Smartwatch,Electronics,North,1,1176.41,1176.41
O104765,2022-12-11,C1778,Smartphone,Electronics,West,1,164.17,164.17
O104766,2022-08-09,C1204,Perfume,Beauty,East,1,68.57,68.57
O104767,2023-12-24,C1634,Sneakers,Clothing,North,2,124.37,248.74
O104768,2024-11-14,C1615,Moisturizer,Beauty,South,1,107.31,107.31
O104769,2023-06-12,C1798,Headphones,Electronics,West,1,592.91,592.91
O104770,2024-04-20,C1562,Smartphone,Electronics,East,1,224.79,224.79
O104771,2024-12-01,C1288,Laptop,Electronics,South,1,123.93,123.93
O104772,2023-04-26,C2156,Microwave,Home,North,1,205.62,205.62
O104773,2024-07-18,C2062,Vacuum Cleaner,Home,South,5,503.8,2519.0
O104774,2024-05-21,C1962,Vacuum Cleaner,Home,North,1,166.87,166.87
O104775,2022-12-11,C1429,Laptop,Electronics,East,4,267.62,1070.48
O104776,2022-02-14,C1849,Sneakers,Clothing,South,3,47.3,141.9
O104777,2022-01-21,C1353,Moisturizer,Beauty,South,2,36.12,72.24
O104778,2024-12-29,C1310,Treadmill,Sports,South,1,259.16,259.16
O104779,2024-05-22,C1224,Sneakers,Clothing,South,1,32.91,32.91
O104780,2022-02-17,C2018,Smartphone,Electronics,South,1,1268.81,1268.81
O104781,2023-07-05,C1826,Jeans,Clothing,East,5,63.85,319.25
O104782,2022-10-14,C1657,T-Shirt,Clothing,North,4,72.4,289.6
O104783,2024-09-28,C1679,Smartphone,Electronics,North,3,375.22,1125.66
O104784,2024-10-30,C1070,Shampoo,Beauty,South,1,4.62,4.62
O104785,2023-06-26,C1095,Moisturizer,Beauty,Central,1,52.5,52.5
O104786,2024-01-26,C2075,Perfume,Beauty,South,1,67.75,67.75
O104787,2022-10-01,C1205,Microwave,Home,North,5,798.61,3993.05
O104788,2024-08-13,C1456,Sneakers,Clothing,North,5,144.45,722.25
O104789,2023-08-23,C1135,Moisturizer,Beauty,North,5,95.78,478.9
O104790,2023-01-16,C1951,Shampoo,Beauty,West,1,107.41,107.41
O104791,2023-04-24,C1901,Dumbbells,Sports,South,3,943.88,2831.64
O104792,2022-01-15,C1001,Bicycle,Sports,East,1,858.0,858.0
O104793,2023-05-31,C1961,Shampoo,Beauty,East,2,10.7,21.4
O104794,2022-07-10,C1661,Vacuum Cleaner,Home,Central,1,763.61,763.61
O104795,2023-09-13,C1197,Sneakers,Clothing,West,1,27.03,27.03
O104796,2022-06-03,C2169,Shampoo,Beauty,South,1,71.17,71.17
O104797,2022-09-29,C1449,Vacuum Cleaner,Home,Central,4,500.18,2000.72
O104798,2022-05-23,C1292,Vacuum Cleaner,Home,South,1,546.47,546.47
O104799,2024-12-28,C1194,Headphones,Electronics,West,1,1410.05,1410.05
O104800,2022-09-04,C1215,Jeans,Clothing,South,1,23.61,23.61
O104801,2024-02-27,C1513,Air Purifier,Home,South,2,533.3,1066.6
O104802,2022-03-20,C1673,Jeans,Clothing,West,1,140.79,140.79
O104803,2023-09-15,C2064,Yoga Mat,Sports,Central,1,195.06,195.06
O104804,2023-06-09,C1546,Yoga Mat,Sports,South,2,888.64,1777.28
O104805,2024-02-11,C1864,Jacket,Clothing,East,1,64.36,64.36
O104806,2024-07-26,C2186,Vacuum Cleaner,Home,North,3,764.76,2294.28
O104807,2023-09-09,C1098,Perfume,Beauty,South,2,30.29,60.58
O104808,2024-10-28,C1029,Microwave,Home,South,1,509.48,509.48
O104809,2022-03-08,C1487,Laptop,Electronics,South,1,599.48,599.48
O104810,2022-07-10,C1660,Perfume,Beauty,North,1,37.53,37.53
O104811,2024-02-07,C1984,Yoga Mat,Sports,West,1,456.57,456.57
O104812,2023-06-05,C1384,Sneakers,Clothing,Central,1,83.25,83.25
O104813,2024-09-16,C1925,Perfume,Beauty,South,1,89.44,89.44
O104814,2022-09-24,C1538,Lipstick,,Central,5,59.21,296.05
O104815,2023-04-30,C1241,Lipstick,Beauty,East,1,43.29,43.29
O104816,2023-01-11,C1690,Treadmill,Sports,East,3,477.08,1431.24
O104817,2023-10-15,C1522,Microwave,Home,East,1,682.0,682.0
O104818,2023-07-03,C2124,Shampoo,Beauty,West,1,83.93,83.93
O104819,2022-03-14,C1701,Smartwatch,Electronics,Central,1,1448.46,1448.46
O104820,2022-11-04,C1129,T-Shirt,Clothing,East,1,125.62,125.62
O104821,2022-07-18,C1052,Moisturizer,Beauty,Central,5,77.03,385.15
O104822,2023-07-26,C1193,Vacuum Cleaner,Home,South,1,705.1,705.1
O104823,2024-03-01,C1227,Lipstick,Beauty,North,1,67.06,67.06
O104824,2022-06-28,C1605,Dumbbells,Sports,South,1,526.86,526.86
O104825,2022-07-16,C1628,Sneakers,Clothing,West,1,53.71,53.71
O104826,2024-01-05,C2133,Moisturizer,Beauty,North,1,25.46,25.46
O104827,2022-03-30,C1373,Treadmill,Sports,West,1,341.97,341.97
O104828,2024-03-09,C1399,Treadmill,Sports,South,1,889.11,889.11
O104829,2024-02-27,C1034,Air Purifier,Home,South,1,323.33,323.33
O104830,2024-01-18,C2076,Sneakers,Clothing,Central,1,75.34,75.34
O104831,2022-07-28,C2152,Vacuum Cleaner,Home,Central,1,314.66,314.66
O104832,2023-05-08,C1096,Treadmill,Sports,Central,5,1063.0,5315.0
O104833,2023-10-27,C2104,Sneakers,Clothing,South,1,7.9,7.9
O104834,2024-11-02,C1341,Treadmill,Sports,East,1,416.63,416.63
O104835,2024-05-20,C1205,Microwave,Home,South,1,288.49,288.49
O104836,2024-01-02,C1463,Bicycle,Sports,South,3,236.95,710.85
O104837,2023-11-29,C1868,Dumbbells,Sports,South,1,564.68,564.68
O104838,2023-08-17,C1100,T-Shirt,Clothing,West,1,116.0,116.0
O104839,2024-06-04,C1798,Jeans,Clothing,Central,1,67.62,67.62
O104840,2024-05-01,C1975,Moisturizer,Beauty,West,1,42.57,42.57
O104841,2022-11-21,C1278,Jacket,Clothing,East,1,9.53,9.53
O104842,2024-09-05,C1153,Smartphone,Electronics,East,5,298.64,1493.2
O104843,2024-08-13,C1638,Dumbbells,Sports,South,1,36.38,36.38
O104844,2024-06-12,C1136,Bicycle,Sports,North,1,1169.27,1169.27
O104845,2022-05-24,C1287,Moisturizer,Beauty,South,1,55.73,55.73
O104846,2023-01-19,C1328,Shampoo,Beauty,South,1,81.35,81.35
O104847,2022-08-04,C1326,Perfume,Beauty,West,5,81.53,407.65
O104848,2022-11-20,C1396,Perfume,Beauty,South,1,65.24,65.24
O104849,2024-11-04,C1144,Sneakers,Clothing,South,1,95.67,95.67
O104850,2022-08-05,C1287,T-Shirt,Clothing,West,1,82.31,82.31
O104851,2024-08-08,C2199,Smartwatch,Electronics,South,1,1043.24,1043.24
O104852,2022-07-02,C1908,Mixer,Home,South,2,789.99,1579.98
O104853,2022-09-27,C1670,T-Shirt,Clothing,North,1,43.38,43.38
O104854,2024-08-02,C2066,Smartwatch,Electronics,East,2,400.02,800.04
O104855,2024-05-19,C1210,Treadmill,Sports,Central,1,185.59,185.59
O104856,2023-04-12,C1475,Shampoo,Beauty,West,1,95.5,95.5
O104857,2022-11-01,C1255,Jeans,Clothing,Central,1,126.38,126.38
O104858,2022-04-21,C1930,Bicycle,Sports,South,1,483.05,483.05
O104859,2024-10-10,C1699,Headphones,Electronics,East,1,1396.39,1396.39
O104860,2022-08-20,C1781,Laptop,Electronics,East,1,1070.71,1070.71
O104861,2023-08-18,C1955,Smartwatch,Electronics,West,1,1391.43,1391.43
O104862,2022-06-22,C1344,Yoga Mat,Sports,West,3,705.52,2116.56
O104863,2024-08-30,C1460,Jeans,Clothing,Central,1,125.22,125.22
O104864,2024-10-27,C1181,Smartwatch,Electronics,Central,1,145.61,145.61
O104865,2023-06-30,C1742,Bicycle,Sports,South,1,761.95,761.95
O104866,2023-07-02,C1885,Shampoo,Beauty,West,1,40.36,40.36
O104867,2023-06-02,C1215,Laptop,Electronics,East,1,874.2,874.2
O104868,2024-07-02,C1515,T-Shirt,Clothing,Central,1,38.79,38.79
O104869,2022-08-03,C1859,Jacket,Clothing,East,1,118.9,118.9
O104870,2022-05-14,C1170,Sneakers,Clothing,North,1,36.39,36.39
O104871,2022-10-12,C1994,Smartwatch,Electronics,South,2,798.58,1597.16
O104872,2023-11-17,C2013,Yoga Mat,Sports,South,1,786.85,786.85
O104873,2022-11-27,C1888,Yoga Mat,Sports,East,2,529.68,1059.36
O104874,2024-06-12,C1999,Smartwatch,Electronics,Central,1,348.72,348.72
O104875,2024-06-17,C2158,Bicycle,Sports,West,1,433.92,433.92
O104876,2022-03-19,C2062,Bicycle,Sports,West,1,69.39,69.39
O104877,2024-08-04,C1220,Laptop,Electronics,Central,1,129.05,129.05
O104878,2023-11-19,C2178,Smartwatch,Electronics,North,1,586.59,586.59
O104879,2022-01-21,C1488,Smartwatch,Electronics,East,1,660.62,660.62
O104880,2023-07-20,C1863,Yoga Mat,Sports,West,2,426.35,852.7
O104881,2024-04-06,C1711,Laptop,Electronics,West,1,976.91,976.91
O104882,2022-06-28,C2174,Lipstick,Beauty,Central,1,13.74,13.74
O104883,2024-12-18,C1816,Laptop,Electronics,West,1,329.19,329.19
O104884,2024-06-23,C1442,Smartphone,Electronics,Central,3,1029.59,3088.77
O104885,2023-10-31,C1049,Microwave,Home,East,1,384.66,384.66
O104886,2022-07-10,C1598,Smartwatch,Electronics,West,1,1332.42,1332.42
O104887,2023-12-09,C1935,Smartphone,Electronics,East,1,1314.52,1314.52
O104888,2024-11-24,C1704,Sneakers,Clothing,East,1,57.98,57.98
O104889,2023-01-14,C1566,Air Purifier,Home,West,3,766.96,2300.88
O104890,2023-01-22,C1664,Laptop,Electronics,West,1,758.46,758.46
O104891,2022-08-25,C1328,T-Shirt,Clothing,South,1,89.16,89.16
O104892,2023-09-08,C2120,Dumbbells,Sports,East,1,996.9,996.9
O104893,2022-10-10,C1713,Perfume,Beauty,South,4,41.11,164.44
O104894,2022-01-01,C1182,Shampoo,Beauty,East,1,114.07,114.07
O104895,2023-04-09,C2102,Sneakers,Clothing,South,5,34.21,171.05
O104896,2024-08-24,C1626,Jacket,Clothing,North,1,76.46,76.46
O104897,2022-06-21,C1831,Headphones,Electronics,East,3,332.99,998.97
O104898,2024-04-22,C2018,Bicycle,Sports,South,1,285.2,285.2
O104899,2023-11-21,C1414,Perfume,Beauty,East,3,29.69,89.07
O104900,2023-07-29,C1718,Shampoo,Beauty,East,2,85.23,170.46
O104901,2022-06-14,C1740,Lipstick,Beauty,South,3,47.11,141.33
O104902,2023-01-18,C1661,Microwave,Home,North,2,637.84,1275.68
O104903,2022-07-28,C1388,Smartwatch,Electronics,Central,1,1459.32,1459.32
O104904,2022-08-12,C2036,Jeans,Clothing,Central,3,93.59,280.77
O104905,2022-01-03,C2146,Jeans,Clothing,Central,1,119.68,119.68
O104906,2023-01-07,C1815,Microwave,Home,Central,1,88.68,88.68
O104907,2023-09-03,C1406,Headphones,Electronics,North,1,837.18,837.18
O104908,2022-04-26,C1828,Headphones,Electronics,East,1,1335.15,1335.15
O104909,2023-03-23,C1696,Vacuum Cleaner,Home,Central,1,328.36,328.36
O104910,2023-02-19,C1812,Sneakers,Clothing,South,1,75.88,75.88
O104911,2024-06-10,C1212,Perfume,Beauty,East,1,48.33,48.33
O104912,2024-11-13,C2167,Bicycle,Sports,North,1,236.99,236.99
O104913,2023-10-25,C1460,Jacket,Clothing,West,1,31.29,31.29
O104914,2024-12-09,C1503,Laptop,Electronics,Central,3,853.51,2560.53
O104915,2023-12-19,C1560,Vacuum Cleaner,Home,North,1,446.05,446.05
O104916,2024-11-16,C1459,Shampoo,Beauty,South,2,44.85,89.7
O104917,2022-09-28,C1462,Air Purifier,Home,West,1,507.76,507.76
O104918,2023-07-16,C1297,Mixer,Home,North,1,179.2,179.2
O104919,2024-03-14,C1499,Jeans,Clothing,North,1,95.04,95.04
O104920,2022-09-04,C1989,Bicycle,Sports,West,1,1068.37,1068.37
O104921,2023-01-22,C2139,Moisturizer,Beauty,Central,1,11.55,11.55
O104922,2023-12-03,C1393,Yoga Mat,Sports,West,1,1064.4,1064.4
O104923,2023-07-13,C2062,Microwave,Home,Central,1,528.74,528.74
O104924,2024-08-30,C2178,Perfume,Beauty,West,2,68.34,136.68
O104925,2024-09-10,C1745,T-Shirt,Clothing,East,1,130.72,130.72
O104926,2022-12-18,C1758,Moisturizer,Beauty,East,1,44.7,44.7
O104927,2024-01-23,C1655,Air Purifier,Home,Central,1,56.74,56.74
O104928,2024-02-20,C1157,Sneakers,Clothing,South,1,81.56,81.56
O104929,2024-10-21,C1505,Jacket,Clothing,Central,1,123.12,123.12
O104930,2023-06-30,C1263,Yoga Mat,Sports,North,2,1189.78,2379.56
O104931,2022-03-20,C1974,Treadmill,Sports,Central,1,852.5,852.5
O104932,2022-11-30,C1214,Jacket,Clothing,Central,2,136.13,272.26
O104933,2024-06-07,C1713,Air Purifier,Home,Central,1,206.35,206.35
O104934,2023-05-17,C1952,Air Purifier,Home,East,5,236.85,1184.25
O104935,2024-02-04,C1108,Yoga Mat,Sports,West,4,1026.49,4105.96
O104936,2024-07-09,C1896,Bicycle,Sports,West,1,948.64,948.64
O104937,2023-07-04,C1893,Yoga Mat,Sports,North,1,254.47,254.47
O104938,2022-01-14,C1045,Microwave,Home,Central,1,146.8,146.8
O104939,2023-01-27,C2144,Lipstick,Beauty,North,5,110.64,553.2
O104940,2022-11-06,C1976,Sneakers,Clothing,South,1,46.66,46.66
O104941,2023-01-21,C1725,Headphones,Electronics,North,1,935.94,935.94
O104942,2024-08-31,C2166,T-Shirt,Clothing,East,1,101.54,101.54
O104943,2022-12-06,C2005,Smartphone,Electronics,West,1,1422.28,1422.28
O104944,2023-08-20,C1811,Vacuum Cleaner,Home,South,1,610.73,610.73
O104945,2024-01-27,C1634,Lipstick,Beauty,Central,1,22.72,22.72
O104946,2024-11-11,C1676,Jeans,Clothing,South,4,116.17,464.68
O104947,2022-10-18,C2040,Yoga Mat,Sports,West,2,518.52,1037.04
O104948,2022-11-02,C2105,Vacuum Cleaner,Home,Central,1,392.21,392.21
O104949,2023-09-26,C1013,Jacket,Clothing,Central,2,112.19,224.38
